club_nom,pays,url,latitude,longitude
AVENIR DE MANDEURE,France,https://www.google.com/maps/search/?api=1&query=%22AVENIR+DE+MANDEURE%22+tennis+de+table+France,47.453164,6.807036
AVENIR DE PARON TT,France,https://www.google.com/maps/search/?api=1&query=%22AVENIR+DE+PARON+TT%22+tennis+de+table+France,48.187026,3.250580
AVENIR DE THISE,France,https://www.google.com/maps/search/?api=1&query=%22AVENIR+DE+THISE%22+tennis+de+table+France,47.284798,6.078699
Avenir KOCHERSBERG TT,France,https://www.google.com/maps/search/?api=1&query=%22Avenir+KOCHERSBERG+TT%22+tennis+de+table+France,48.670703,7.511949
AVENIR MONTBETONAIS TT,France,https://www.google.com/maps/search/?api=1&query=%22AVENIR+MONTBETONAIS+TT%22+tennis+de+table+France,44.015649,1.303199
AVENIR PONGISTE MONTELAIS,France,https://www.google.com/maps/search/?api=1&query=%22AVENIR+PONGISTE+MONTELAIS%22+tennis+de+table+France,44.034226,4.995296
AVENIR SPORTIF DE ST ELOI,France,https://www.google.com/maps/search/?api=1&query=%22AVENIR+SPORTIF+DE+ST+ELOI%22+tennis+de+table+France,46.972820,3.217252
Avenir TT DUCEY AVRANCHES,France,https://www.google.com/maps/search/?api=1&query=%22Avenir+TT+DUCEY+AVRANCHES%22+tennis+de+table+France,48.616277,-1.295542
AVION TT,France,https://www.google.com/maps/search/?api=1&query=%22AVION+TT%22+tennis+de+table+France,50.409008,2.840973
AVORD TT,France,https://www.google.com/maps/search/?api=1&query=%22AVORD+TT%22+tennis+de+table+France,47.041994,2.630544
AVRILLE AS 85,France,https://www.google.com/maps/search/?api=1&query=%22AVRILLE+AS+85%22+tennis+de+table+France,46.470182,-1.493779
AVRILLE Ass. Sportive,France,https://www.google.com/maps/search/?api=1&query=%22AVRILLE+Ass.+Sportive%22+tennis+de+table+France,47.500572,-0.590313
Azay-Le-Rideau ESRTT,France,https://www.google.com/maps/search/?api=1&query=%22Azay-Le-Rideau+ESRTT%22+tennis+de+table+France,47.265110,0.472060
AZE TENNIS DE TABLE ,France,https://www.google.com/maps/search/?api=1&query=%22AZE+TENNIS+DE+TABLE+%22+tennis+de+table+France,47.851378,0.994771
B.O. QUESTEMBERT,France,https://www.google.com/maps/search/?api=1&query=%22B.O.+QUESTEMBERT%22+tennis+de+table+France,47.661471,-2.459849
BACCARAT ABTT,France,https://www.google.com/maps/search/?api=1&query=%22BACCARAT+ABTT%22+tennis+de+table+France,48.443757,6.738946
BACONNIERE (La) Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BACONNIERE+%28La%29+Tennis+de+Table%22+tennis+de+table+France,48.182400,-0.899200
BAD PING LE GRAU DU ROI,France,https://www.google.com/maps/search/?api=1&query=%22BAD+PING+LE+GRAU+DU+ROI%22+tennis+de+table+France,43.536441,4.140700
BAGNOLS MARCOULE SABRAN TT,France,https://www.google.com/maps/search/?api=1&query=%22BAGNOLS+MARCOULE+SABRAN+TT%22+tennis+de+table+France,44.161590,4.614120
BAILLEUL Asso Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BAILLEUL+Asso+Tennis+de+Table%22+tennis+de+table+France,48.809649,-0.018951
BAILLEUL SUR THERAIN TT,France,https://www.google.com/maps/search/?api=1&query=%22BAILLEUL+SUR+THERAIN+TT%22+tennis+de+table+France,49.381196,2.231564
BAILLEUL TT,France,https://www.google.com/maps/search/?api=1&query=%22BAILLEUL+TT%22+tennis+de+table+France,50.739822,2.724813
BAILLY NOISY ASTT,France,https://www.google.com/maps/search/?api=1&query=%22BAILLY+NOISY+ASTT%22+tennis+de+table+France,48.839275,2.077866
BAIN DE BRETAGNE U.S.,France,https://www.google.com/maps/search/?api=1&query=%22BAIN+DE+BRETAGNE+U.S.%22+tennis+de+table+France,47.836618,-1.682423
BAINS LES BAINS AM.PONG.,France,https://www.google.com/maps/search/?api=1&query=%22BAINS+LES+BAINS+AM.PONG.%22+tennis+de+table+France,48.003291,6.248676
BAINVILLE AUX MIROIRS F.R.,France,https://www.google.com/maps/search/?api=1&query=%22BAINVILLE+AUX+MIROIRS+F.R.%22+tennis+de+table+France,48.439048,6.274499
BAIRON Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BAIRON+Tennis+de+Table%22+tennis+de+table+France,49.520930,4.766496
BAIS T.T,France,https://www.google.com/maps/search/?api=1&query=%22BAIS+T.T%22+tennis+de+table+France,48.277330,-0.295280
BAISIEUX TT,France,https://www.google.com/maps/search/?api=1&query=%22BAISIEUX+TT%22+tennis+de+table+France,50.615413,3.236195
BALINGHEM ALFJP,France,https://www.google.com/maps/search/?api=1&query=%22BALINGHEM+ALFJP%22+tennis+de+table+France,50.863885,1.945205
BALLAINVILLIERS TT,France,https://www.google.com/maps/search/?api=1&query=%22BALLAINVILLIERS+TT%22+tennis+de+table+France,48.664836,2.281636
BALLANCOURT STT,France,https://www.google.com/maps/search/?api=1&query=%22BALLANCOURT+STT%22+tennis+de+table+France,48.530241,2.371305
BALLATAK,France,https://www.google.com/maps/search/?api=1&query=%22BALLATAK%22+tennis+de+table+France,43.755728,4.013424
BANNALEC TT,France,https://www.google.com/maps/search/?api=1&query=%22BANNALEC+TT%22+tennis+de+table+France,47.930509,-3.691606
BAR SUR AUBE Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BAR+SUR+AUBE+Tennis+de+Table%22+tennis+de+table+France,48.226625,4.701750
BAR SUR SEINE FJ,France,https://www.google.com/maps/search/?api=1&query=%22BAR+SUR+SEINE+FJ%22+tennis+de+table+France,48.112701,4.378859
BARBONNE TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BARBONNE+TENNIS+DE+TABLE%22+tennis+de+table+France,48.657688,3.696158
BARJOLS ST JULIEN TT,France,https://www.google.com/maps/search/?api=1&query=%22BARJOLS+ST+JULIEN+TT%22+tennis+de+table+France,43.564203,6.006582
BARJOUVILLE SCL.,France,https://www.google.com/maps/search/?api=1&query=%22BARJOUVILLE+SCL.%22+tennis+de+table+France,48.413570,1.479120
BARR Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BARR+Tennis+de+Table%22+tennis+de+table+France,48.410613,7.454914
BASSE HAM  BHTT,France,https://www.google.com/maps/search/?api=1&query=%22BASSE+HAM++BHTT%22+tennis+de+table+France,49.381459,6.234158
BATILLY Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BATILLY+Tennis+de+Table%22+tennis+de+table+France,49.165923,5.971407
BAUD TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BAUD+TENNIS+DE+TABLE%22+tennis+de+table+France,47.869998,-3.012990
BAUGE Olympique,France,https://www.google.com/maps/search/?api=1&query=%22BAUGE+Olympique%22+tennis+de+table+France,47.534057,-0.092566
BAUGY TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BAUGY+TENNIS+DE+TABLE%22+tennis+de+table+France,47.082731,2.729895
BAUNE ESVB TT,France,https://www.google.com/maps/search/?api=1&query=%22BAUNE+ESVB+TT%22+tennis+de+table+France,47.502825,-0.315309
BAVAY TT,France,https://www.google.com/maps/search/?api=1&query=%22BAVAY+TT%22+tennis+de+table+France,50.282519,3.842831
Bay Area Blasters,USA,https://www.google.com/maps/search/?api=1&query=%22Bay+Area+Blasters%22+table+tennis+USA,35.101420,-80.941765
BAYEUX TT,France,https://www.google.com/maps/search/?api=1&query=%22BAYEUX+TT%22+tennis+de+table+France,49.283168,-0.707035
BAYON Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BAYON+Tennis+de+Table%22+tennis+de+table+France,48.473304,6.318189
BAZEILLES PPC,France,https://www.google.com/maps/search/?api=1&query=%22BAZEILLES+PPC%22+tennis+de+table+France,49.678528,4.978311
BAZOGE-MONTPINCON (la) T.T,France,https://www.google.com/maps/search/?api=1&query=%22BAZOGE-MONTPINCON+%28la%29+T.T%22+tennis+de+table+France,48.278725,-0.572724
BAZOUGERS/BAZOUGE DE CHEMERE,France,https://www.google.com/maps/search/?api=1&query=%22BAZOUGERS%2FBAZOUGE+DE+CHEMERE%22+tennis+de+table+France,48.019945,-0.583599
BEAUCHAMP CTT,France,https://www.google.com/maps/search/?api=1&query=%22BEAUCHAMP+CTT%22+tennis+de+table+France,49.015031,2.186343
BEAUCOUZE Sporting club,France,https://www.google.com/maps/search/?api=1&query=%22BEAUCOUZE+Sporting+club%22+tennis+de+table+France,47.475146,-0.624712
BEAUFORT TT,France,https://www.google.com/maps/search/?api=1&query=%22BEAUFORT+TT%22+tennis+de+table+France,50.215593,3.966507
BEAUFOU VENDEE (ASL),France,https://www.google.com/maps/search/?api=1&query=%22BEAUFOU+VENDEE+%28ASL%29%22+tennis+de+table+France,46.824057,-1.528262
Beaumont  FEPS,France,https://www.google.com/maps/search/?api=1&query=%22Beaumont++FEPS%22+tennis+de+table+France,46.738112,0.432052
BEAUMONT UMO,France,https://www.google.com/maps/search/?api=1&query=%22BEAUMONT+UMO%22+tennis+de+table+France,49.144761,2.291998
BEAUPUY-VERDUN TT,France,https://www.google.com/maps/search/?api=1&query=%22BEAUPUY-VERDUN+TT%22+tennis+de+table+France,43.843163,1.236779
BEAURAINS AL,France,https://www.google.com/maps/search/?api=1&query=%22BEAURAINS+AL%22+tennis+de+table+France,50.264505,2.779560
BEAUTOR GS,France,https://www.google.com/maps/search/?api=1&query=%22BEAUTOR+GS%22+tennis+de+table+France,49.652100,3.341300
BEAUVAIS TT,France,https://www.google.com/maps/search/?api=1&query=%22BEAUVAIS+TT%22+tennis+de+table+France,49.418899,2.081253
BEAUVAL TT,France,https://www.google.com/maps/search/?api=1&query=%22BEAUVAL+TT%22+tennis+de+table+France,50.105794,2.326639
BEDUER FAYCELLES PING,France,https://www.google.com/maps/search/?api=1&query=%22BEDUER+FAYCELLES+PING%22+tennis+de+table+France,44.581080,1.945960
BEGARD TT,France,https://www.google.com/maps/search/?api=1&query=%22BEGARD+TT%22+tennis+de+table+France,48.632398,-3.301753
BEGNECOURT F Rural MADON ILLON,France,https://www.google.com/maps/search/?api=1&query=%22BEGNECOURT+F+Rural+MADON+ILLON%22+tennis+de+table+France,48.207067,6.159015
BEGROLLES EN MAUGES Regina,France,https://www.google.com/maps/search/?api=1&query=%22BEGROLLES+EN+MAUGES+Regina%22+tennis+de+table+France,47.141295,-0.940071
BEHREN LES FORBACH TT,France,https://www.google.com/maps/search/?api=1&query=%22BEHREN+LES+FORBACH+TT%22+tennis+de+table+France,49.175830,6.933569
BEIGNON BASSET TTA,France,https://www.google.com/maps/search/?api=1&query=%22BEIGNON+BASSET+TTA%22+tennis+de+table+France,46.727594,-1.426307
BEINHEIM C.T.T.B.,France,https://www.google.com/maps/search/?api=1&query=%22BEINHEIM+C.T.T.B.%22+tennis+de+table+France,46.345778,5.346235
BELLAC CTT (87),France,https://www.google.com/maps/search/?api=1&query=%22BELLAC+CTT+%2887%29%22+tennis+de+table+France,46.125529,1.049000
BELLEVIGNE LES CHTX TT,France,https://www.google.com/maps/search/?api=1&query=%22BELLEVIGNE+LES+CHTX+TT%22+tennis+de+table+France,47.195968,-0.058977
BELLEVIGNY ESBV,France,https://www.google.com/maps/search/?api=1&query=%22BELLEVIGNY+ESBV%22+tennis+de+table+France,46.778169,-1.422889
BENFELD LAURENTIA S.S.C.,France,https://www.google.com/maps/search/?api=1&query=%22BENFELD+LAURENTIA+S.S.C.%22+tennis+de+table+France,48.370908,7.602315
BERCK TT,France,https://www.google.com/maps/search/?api=1&query=%22BERCK+TT%22+tennis+de+table+France,50.403114,1.572382
BERGHEIM CSS,France,https://www.google.com/maps/search/?api=1&query=%22BERGHEIM+CSS%22+tennis+de+table+France,48.205071,7.355478
BERNADETS TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BERNADETS+TENNIS+DE+TABLE%22+tennis+de+table+France,44.445009,4.843258
BERNERIE (LA),France,https://www.google.com/maps/search/?api=1&query=%22BERNERIE+%28LA%29%22+tennis+de+table+France,47.067742,-2.010401
BERRICHONNE-CHATEAUROUX,France,https://www.google.com/maps/search/?api=1&query=%22BERRICHONNE-CHATEAUROUX%22+tennis+de+table+France,46.797003,1.723726
BERSTETT T.T.,France,https://www.google.com/maps/search/?api=1&query=%22BERSTETT+T.T.%22+tennis+de+table+France,48.685578,7.651709
BERTRANGE-DISTROFF TT,France,https://www.google.com/maps/search/?api=1&query=%22BERTRANGE-DISTROFF+TT%22+tennis+de+table+France,49.311990,6.193900
BESNE TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BESNE+TENNIS+DE+TABLE%22+tennis+de+table+France,47.400157,-2.089963
BESSANCOURT TTB,France,https://www.google.com/maps/search/?api=1&query=%22BESSANCOURT+TTB%22+tennis+de+table+France,49.042201,2.203718
BESSEGES/GAGNIERES CPM,France,https://www.google.com/maps/search/?api=1&query=%22BESSEGES%2FGAGNIERES+CPM%22+tennis+de+table+France,44.293096,4.094494
BETHENCOURT US,France,https://www.google.com/maps/search/?api=1&query=%22BETHENCOURT+US%22+tennis+de+table+France,50.077626,1.503934
BETHUNE-BEUVRY ASTT,France,https://www.google.com/maps/search/?api=1&query=%22BETHUNE-BEUVRY+ASTT%22+tennis+de+table+France,50.520627,2.658483
BETSCHDORF TT,France,https://www.google.com/maps/search/?api=1&query=%22BETSCHDORF+TT%22+tennis+de+table+France,48.894064,7.918575
BETTONNAIS C.S.,France,https://www.google.com/maps/search/?api=1&query=%22BETTONNAIS+C.S.%22+tennis+de+table+France,48.178437,-1.647956
BEUVRY LA FORET TT,France,https://www.google.com/maps/search/?api=1&query=%22BEUVRY+LA+FORET+TT%22+tennis+de+table+France,50.457871,3.284695
BEUZEVILLE ATHLETIC CLUB,France,https://www.google.com/maps/search/?api=1&query=%22BEUZEVILLE+ATHLETIC+CLUB%22+tennis+de+table+France,49.339373,0.339630
BEYNES TTC,France,https://www.google.com/maps/search/?api=1&query=%22BEYNES+TTC%22+tennis+de+table+France,48.858748,1.910253
BEZIERS TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BEZIERS+TENNIS+DE+TABLE%22+tennis+de+table+France,43.352342,3.232427
BIACHE TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BIACHE+TENNIS+DE+TABLE%22+tennis+de+table+France,50.313738,2.935355
BIENVILLERS-AU-BOIS AMICALE PONG,France,https://www.google.com/maps/search/?api=1&query=%22BIENVILLERS-AU-BOIS+AMICALE+PONG%22+tennis+de+table+France,50.177647,2.618605
BIGOTTIERE (La) USTT,France,https://www.google.com/maps/search/?api=1&query=%22BIGOTTIERE+%28La%29+USTT%22+tennis+de+table+France,48.218267,-0.797579
BINEFAR 77,Espagne,https://www.google.com/maps/search/?api=1&query=%22BINEFAR+77%22+tenis+de+mesa+Espa%C3%B1a,41.849155,0.296399
BIOZAT TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BIOZAT+TENNIS+DE+TABLE%22+tennis+de+table+France,46.093998,3.281016
BISCARROSSE OLYMPIQUE TT,France,https://www.google.com/maps/search/?api=1&query=%22BISCARROSSE+OLYMPIQUE+TT%22+tennis+de+table+France,44.392552,-1.158812
BLACK TIGER TABLE TENNIS CLUB,France,https://www.google.com/maps/search/?api=1&query=%22BLACK+TIGER+TABLE+TENNIS+CLUB%22+tennis+de+table+France,0.000000,0.000000
BLAINVILLE CREVON,France,https://www.google.com/maps/search/?api=1&query=%22BLAINVILLE+CREVON%22+tennis+de+table+France,49.502383,1.301923
BLAINVILLE DAMELEVIERES AC,France,https://www.google.com/maps/search/?api=1&query=%22BLAINVILLE+DAMELEVIERES+AC%22+tennis+de+table+France,48.558355,6.387902
BLANGY-BOUTTENCOURT SEP,France,https://www.google.com/maps/search/?api=1&query=%22BLANGY-BOUTTENCOURT+SEP%22+tennis+de+table+France,49.332291,2.461258
BLENOD MONTAUVILLE TT,France,https://www.google.com/maps/search/?api=1&query=%22BLENOD+MONTAUVILLE+TT%22+tennis+de+table+France,48.883009,6.051080
BLOIS PING 41,France,https://www.google.com/maps/search/?api=1&query=%22BLOIS+PING+41%22+tennis+de+table+France,47.591901,1.300473
BOA HORA FC,Portugal,https://www.google.com/maps/search/?api=1&query=%22BOA+HORA+FC%22+t%C3%A9nis+de+mesa+Portugal,38.704241,-9.189615
BOBIGNY AC,France,https://www.google.com/maps/search/?api=1&query=%22BOBIGNY+AC%22+tennis+de+table+France,48.911758,2.446499
BODILIS PLOUGAR TT,France,https://www.google.com/maps/search/?api=1&query=%22BODILIS+PLOUGAR+TT%22+tennis+de+table+France,48.530221,-4.117793
BOINVILLE TT,France,https://www.google.com/maps/search/?api=1&query=%22BOINVILLE+TT%22+tennis+de+table+France,48.495215,1.869928
BOIS COLOMBES SPORTS,France,https://www.google.com/maps/search/?api=1&query=%22BOIS+COLOMBES+SPORTS%22+tennis+de+table+France,48.911881,2.268879
BOIS D ARCY AS,France,https://www.google.com/maps/search/?api=1&query=%22BOIS+D+ARCY+AS%22+tennis+de+table+France,48.803770,2.033951
BOIS-BERNARD AL,France,https://www.google.com/maps/search/?api=1&query=%22BOIS-BERNARD+AL%22+tennis+de+table+France,50.382592,2.911933
BOISSET PING,France,https://www.google.com/maps/search/?api=1&query=%22BOISSET+PING%22+tennis+de+table+France,44.049381,4.026228
BOISSEUIL TT (87),France,https://www.google.com/maps/search/?api=1&query=%22BOISSEUIL+TT+%2887%29%22+tennis+de+table+France,45.769528,1.330495
BOISSEY PING,France,https://www.google.com/maps/search/?api=1&query=%22BOISSEY+PING%22+tennis+de+table+France,49.271525,0.778699
BOISSIERE-BOUZILLE MARILLAIS TT,France,https://www.google.com/maps/search/?api=1&query=%22BOISSIERE-BOUZILLE+MARILLAIS+TT%22+tennis+de+table+France,47.337677,-1.109330
BONCHAMP Entente Sportive,France,https://www.google.com/maps/search/?api=1&query=%22BONCHAMP+Entente+Sportive%22+tennis+de+table+France,48.077605,-0.702026
BONNETABLE P,France,https://www.google.com/maps/search/?api=1&query=%22BONNETABLE+P%22+tennis+de+table+France,48.184805,0.426816
BONNIERES STTB,France,https://www.google.com/maps/search/?api=1&query=%22BONNIERES+STTB%22+tennis+de+table+France,49.029514,1.565064
BORAN SUR OISE MAISON POUR TOUS,France,https://www.google.com/maps/search/?api=1&query=%22BORAN+SUR+OISE+MAISON+POUR+TOUS%22+tennis+de+table+France,49.170168,2.356416
BORDEAUX CENTRE LFTT,France,https://www.google.com/maps/search/?api=1&query=%22BORDEAUX+CENTRE+LFTT%22+tennis+de+table+France,44.837637,-0.587953
BORDS DE VIRE AS,France,https://www.google.com/maps/search/?api=1&query=%22BORDS+DE+VIRE+AS%22+tennis+de+table+France,49.170750,-1.171524
Bords TT,France,https://www.google.com/maps/search/?api=1&query=%22Bords+TT%22+tennis+de+table+France,45.896436,-0.779059
BORGO TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BORGO+TENNIS+DE+TABLE%22+tennis+de+table+France,42.566040,9.451030
Borussia Düsseldorf,Allemagne,https://www.google.com/maps/search/?api=1&query=%22Borussia+D%C3%BCsseldorf%22+Tischtennis+Deutschland,51.244546,6.828625
BOUAYE A.L.,France,https://www.google.com/maps/search/?api=1&query=%22BOUAYE+A.L.%22+tennis+de+table+France,47.148737,-1.695369
BOUCHEMAINE TT ANJOU,France,https://www.google.com/maps/search/?api=1&query=%22BOUCHEMAINE+TT+ANJOU%22+tennis+de+table+France,47.449420,-0.609800
BOUEE Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BOUEE+Tennis+de+Table%22+tennis+de+table+France,47.318507,-1.918760
BOUIN E,France,https://www.google.com/maps/search/?api=1&query=%22BOUIN+E%22+tennis+de+table+France,46.971515,-2.024172
BOULOGNE BILLANCOURT AC,France,https://www.google.com/maps/search/?api=1&query=%22BOULOGNE+BILLANCOURT+AC%22+tennis+de+table+France,48.831132,2.241307
BOULOGNE SUR MER ABCP,France,https://www.google.com/maps/search/?api=1&query=%22BOULOGNE+SUR+MER+ABCP%22+tennis+de+table+France,50.724096,1.620547
BOULOGNE SUR MER EURVIN,France,https://www.google.com/maps/search/?api=1&query=%22BOULOGNE+SUR+MER+EURVIN%22+tennis+de+table+France,50.728721,1.620826
BOURBOURG SCTT,France,https://www.google.com/maps/search/?api=1&query=%22BOURBOURG+SCTT%22+tennis+de+table+France,50.944312,2.192536
BOURG  LA REINE AS,France,https://www.google.com/maps/search/?api=1&query=%22BOURG++LA+REINE+AS%22+tennis+de+table+France,48.778447,2.317653
BOURG MADAME TT,France,https://www.google.com/maps/search/?api=1&query=%22BOURG+MADAME+TT%22+tennis+de+table+France,,
BOURGETIN CTT,France,https://www.google.com/maps/search/?api=1&query=%22BOURGETIN+CTT%22+tennis+de+table+France,48.936518,2.432965
BOURGNEUF/ST OUEN TTIC,France,https://www.google.com/maps/search/?api=1&query=%22BOURGNEUF%2FST+OUEN+TTIC%22+tennis+de+table+France,48.160119,-0.986739
Bourgneuf/St-Rogatien TT,France,https://www.google.com/maps/search/?api=1&query=%22Bourgneuf%2FSt-Rogatien+TT%22+tennis+de+table+France,46.152369,-1.072276
BOURGUIGNON,France,https://www.google.com/maps/search/?api=1&query=%22BOURGUIGNON%22+tennis+de+table+France,47.415685,6.783145
BOURNEZEAU ESBTT,France,https://www.google.com/maps/search/?api=1&query=%22BOURNEZEAU+ESBTT%22+tennis+de+table+France,46.640366,-1.163659
BOUSBECQUE TT/WERVICQ SUD,France,https://www.google.com/maps/search/?api=1&query=%22BOUSBECQUE+TT%2FWERVICQ+SUD%22+tennis+de+table+France,50.767113,3.078721
BOUSSAY T.T.C.,France,https://www.google.com/maps/search/?api=1&query=%22BOUSSAY+T.T.C.%22+tennis+de+table+France,47.044156,-1.189391
BOUTIGNY-VAYRES TT,France,https://www.google.com/maps/search/?api=1&query=%22BOUTIGNY-VAYRES+TT%22+tennis+de+table+France,-12.970359,45.161687
BOUZINCOURT PPC,France,https://www.google.com/maps/search/?api=1&query=%22BOUZINCOURT+PPC%22+tennis+de+table+France,50.027806,2.609099
BOVES ASTT,France,https://www.google.com/maps/search/?api=1&query=%22BOVES+ASTT%22+tennis+de+table+France,49.843382,2.394244
BRANDERION TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BRANDERION+TENNIS+DE+TABLE%22+tennis+de+table+France,47.796048,-3.201242
BRAY DUNES TT,France,https://www.google.com/maps/search/?api=1&query=%22BRAY+DUNES+TT%22+tennis+de+table+France,51.076741,2.509684
BREMES LES ARDRES AMICALE,France,https://www.google.com/maps/search/?api=1&query=%22BREMES+LES+ARDRES+AMICALE%22+tennis+de+table+France,50.855002,1.957836
BRENOUILLE ATT,France,https://www.google.com/maps/search/?api=1&query=%22BRENOUILLE+ATT%22+tennis+de+table+France,49.304460,2.541717
BRESSE PING - TENNIS DE TABLE,France,https://www.google.com/maps/search/?api=1&query=%22BRESSE+PING+-+TENNIS+DE+TABLE%22+tennis+de+table+France,46.633881,5.234834
BRESSE TT,France,https://www.google.com/maps/search/?api=1&query=%22BRESSE+TT%22+tennis+de+table+France,46.310766,5.065295
Bressuire EP,France,https://www.google.com/maps/search/?api=1&query=%22Bressuire+EP%22+tennis+de+table+France,46.834345,-0.482972
BRETEILLAISE T.T. ASS.,France,https://www.google.com/maps/search/?api=1&query=%22BRETEILLAISE+T.T.+ASS.%22+tennis+de+table+France,48.145245,-1.900742
BRETEUIL WG TT,France,https://www.google.com/maps/search/?api=1&query=%22BRETEUIL+WG+TT%22+tennis+de+table+France,49.635025,2.298483
Bretignolles EP,France,https://www.google.com/maps/search/?api=1&query=%22Bretignolles+EP%22+tennis+de+table+France,46.862675,-0.605546
BRETIGNOLLES TT,France,https://www.google.com/maps/search/?api=1&query=%22BRETIGNOLLES+TT%22+tennis+de+table+France,46.633290,-1.855721
BRETIGNY CS,France,https://www.google.com/maps/search/?api=1&query=%22BRETIGNY+CS%22+tennis+de+table+France,48.599076,2.308239
BRETTEVILLE DU GRAND CAUX FS TT,France,https://www.google.com/maps/search/?api=1&query=%22BRETTEVILLE+DU+GRAND+CAUX+FS+TT%22+tennis+de+table+France,49.662204,0.392924
BRETTEVILLE L ORG/ROTS ABORTT,France,https://www.google.com/maps/search/?api=1&query=%22BRETTEVILLE+L+ORG%2FROTS+ABORTT%22+tennis+de+table+France,49.202876,-0.475089
BRETTEVILLE SUR LAIZE EVC,France,https://www.google.com/maps/search/?api=1&query=%22BRETTEVILLE+SUR+LAIZE+EVC%22+tennis+de+table+France,49.043570,-0.321033
Breuil Chaussee CRAB,France,https://www.google.com/maps/search/?api=1&query=%22Breuil+Chaussee+CRAB%22+tennis+de+table+France,46.839504,-0.553508
BREUILLET ES,France,https://www.google.com/maps/search/?api=1&query=%22BREUILLET+ES%22+tennis+de+table+France,48.570528,2.174217
BREVANNAISE AS,France,https://www.google.com/maps/search/?api=1&query=%22BREVANNAISE+AS%22+tennis+de+table+France,48.753016,2.488336
BRICQUEBEC UC,France,https://www.google.com/maps/search/?api=1&query=%22BRICQUEBEC+UC%22+tennis+de+table+France,49.469720,-1.630527
BRIENNE CP,France,https://www.google.com/maps/search/?api=1&query=%22BRIENNE+CP%22+tennis+de+table+France,48.384981,4.525340
BRIERE T.T.,France,https://www.google.com/maps/search/?api=1&query=%22BRIERE+T.T.%22+tennis+de+table+France,47.443300,-2.326551
BRIEY U.S. Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BRIEY+U.S.+Tennis+de+Table%22+tennis+de+table+France,49.254970,5.937290
BRIOUZAIN OC,France,https://www.google.com/maps/search/?api=1&query=%22BRIOUZAIN+OC%22+tennis+de+table+France,48.700240,-0.367657
BRIVET T.T.,France,https://www.google.com/maps/search/?api=1&query=%22BRIVET+T.T.%22+tennis+de+table+France,47.444821,-2.089648
BRON TT,France,https://www.google.com/maps/search/?api=1&query=%22BRON+TT%22+tennis+de+table+France,45.740234,4.916957
BRUAY SUR ESCAUT PPC,France,https://www.google.com/maps/search/?api=1&query=%22BRUAY+SUR+ESCAUT+PPC%22+tennis+de+table+France,50.398193,3.532381
BRUILLE CTT,France,https://www.google.com/maps/search/?api=1&query=%22BRUILLE+CTT%22+tennis+de+table+France,50.365338,3.242275
BRUMATH UNITAS Tennis de Table,France,https://www.google.com/maps/search/?api=1&query=%22BRUMATH+UNITAS+Tennis+de+Table%22+tennis+de+table+France,48.737325,7.711521
BRUNOY CTT,France,https://www.google.com/maps/search/?api=1&query=%22BRUNOY+CTT%22+tennis+de+table+France,48.707220,2.525776
BRUZ AMICALE LAIQUE,France,https://www.google.com/maps/search/?api=1&query=%22BRUZ+AMICALE+LAIQUE%22+tennis+de+table+France,48.031296,-1.741435
BRY PSC,France,https://www.google.com/maps/search/?api=1&query=%22BRY+PSC%22+tennis+de+table+France,48.829569,2.525011
BUGNICOURT AL,France,https://www.google.com/maps/search/?api=1&query=%22BUGNICOURT+AL%22+tennis+de+table+France,50.290188,3.154307
BUIRE CTT,France,https://www.google.com/maps/search/?api=1&query=%22BUIRE+CTT%22+tennis+de+table+France,49.907603,4.056699
BURBURE TT,France,https://www.google.com/maps/search/?api=1&query=%22BURBURE+TT%22+tennis+de+table+France,50.537915,2.465867
BURES/YVETTE US,France,https://www.google.com/maps/search/?api=1&query=%22BURES%2FYVETTE+US%22+tennis+de+table+France,48.701229,2.156895
BURGOS FÉMINAS TM,Espagne,https://www.google.com/maps/search/?api=1&query=%22BURGOS+F%C3%89MINAS+TM%22+tenis+de+mesa+Espa%C3%B1a,37.989494,-3.467466
BURGOS TM,Espagne,https://www.google.com/maps/search/?api=1&query=%22BURGOS+TM%22+tenis+de+mesa+Espa%C3%B1a,42.344850,-3.681248
